p,Tu,phi,egr,Su,deltaL,completed
15000000.0,600.0,0.8,0.5,0.04351005299775931,4.0064497730257415e-05,True
15000000.0,600.0,0.8,0.55,0.026514071664132763,6.236447049551115e-05,True
15000000.0,600.0,0.8,0.6,0.015395553969113386,0.0001015980424877363,True
15000000.0,600.0,0.9,0.0,1.6806033241251723,2.139046047170558e-06,True
15000000.0,600.0,0.9,0.05,1.3484227659543973,2.4718281147355887e-06,True
15000000.0,600.0,0.9,0.1,1.0605930582675522,2.9152860846685582e-06,True
15000000.0,600.0,0.9,0.15,0.816829768306027,3.5184995087995726e-06,True
15000000.0,600.0,0.9,0.2,0.6145704263379979,4.353271196193226e-06,True
15000000.0,600.0,0.9,0.25,0.45214792973644985,5.536464026945683e-06,True
15000000.0,600.0,0.9,0.3,0.3248362008949797,7.228853681235105e-06,True
15000000.0,600.0,0.9,0.35,0.22802844601223227,9.723087758413204e-06,True
15000000.0,600.0,0.9,0.4,0.1562410599259038,1.3420845353830221e-05,True
15000000.0,600.0,0.9,0.45,0.10394212474995257,1.9044249601333823e-05,True
15000000.0,600.0,0.9,0.5,0.067039073792202,2.7905032688129192e-05,True
15000000.0,600.0,0.9,0.55,0.04154002674365961,4.251420554681041e-05,True
15000000.0,600.0,0.9,0.6,0.02439982329978608,6.796665166963314e-05,True
15000000.0,600.0,1.0,0.0,1.8920012118386675,2.1239401703709157e-06,True
15000000.0,600.0,1.0,0.05,1.5390341706022643,2.425317638893584e-06,True
15000000.0,600.0,1.0,0.1,1.2295333004551765,2.8187038127725195e-06,True
15000000.0,600.0,1.0,0.15,0.9632216529244492,3.3440501674131446e-06,True
15000000.0,600.0,1.0,0.2,0.7389361493708635,4.054350744567712e-06,True
15000000.0,600.0,1.0,0.25,0.5537954692191964,5.0269185810617195e-06,True
15000000.0,600.0,1.0,0.3,0.40619990675543854,6.357181486705127e-06,True
15000000.0,600.0,1.0,0.35,0.29104719390286754,8.405601874193717e-06,True
15000000.0,600.0,1.0,0.4,0.20319640926820393,1.1298310370112073e-05,True
15000000.0,600.0,1.0,0.45,0.13822574266509918,1.560801336971021e-05,True
15000000.0,600.0,1.0,0.5,0.09116270766685933,2.223511477631846e-05,True
15000000.0,600.0,1.0,0.55,0.05776045445514971,3.288093183649168e-05,True
15000000.0,600.0,1.0,0.6,0.03476316247330395,5.09812136794281e-05,True
15000000.0,600.0,1.1,0.0,2.0341090698154844,2.0711611743100265e-06,True
15000000.0,600.0,1.1,0.05,1.6694398049380224,2.3386859227589823e-06,True
15000000.0,600.0,1.1,0.1,1.3469314949624482,2.685479845816282e-06,True
15000000.0,600.0,1.1,0.15,1.0661907064598815,3.1426701712054062e-06,True
15000000.0,600.0,1.1,0.2,0.8268377391233726,3.7571909447535264e-06,True
15000000.0,600.0,1.1,0.25,0.6273081332678492,4.589437363501048e-06,True
15000000.0,600.0,1.1,0.3,0.46538924394543796,5.737809757680946e-06,True
15000000.0,600.0,1.1,0.35,0.3372995346632263,7.427283629212044e-06,True
15000000.0,600.0,1.1,0.4,0.2387889192815179,9.824777915229552e-06,True
15000000.0,600.0,1.1,0.45,0.16459140534684652,1.3352246524019596e-05,True
15000000.0,600.0,1.1,0.5,0.11002970715089536,1.869605692464779e-05,True
15000000.0,600.0,1.1,0.55,0.07091169114686362,2.7110941997735864e-05,True
15000000.0,600.0,1.1,0.6,0.043490140968483616,4.112518499224321e-05,True
15000000.0,600.0,1.2,0.0,2.1223911016376165,2.0344615387427875e-06,True
15000000.0,600.0,1.2,0.05,1.7528622682519222,2.282223296296836e-06,True
15000000.0,600.0,1.2,0.1,1.4238729759503408,2.601614564243889e-06,True
15000000.0,600.0,1.2,0.15,1.1344726837742911,3.0212223543563294e-06,True
15000000.0,600.0,1.2,0.2,0.8865529484239071,3.578531087717425e-06,True
15000000.0,600.0,1.2,0.25,0.6780783962753318,4.333341369737338e-06,True
15000000.0,600.0,1.2,0.3,0.5068965913834228,5.377438529707461e-06,True
15000000.0,600.0,1.2,0.35,0.3701860700942634,6.879642358399512e-06,True
15000000.0,600.0,1.2,0.4,0.26397311205346286,9.010830491105338e-06,True
15000000.0,600.0,1.2,0.45,0.18346444242318058,1.2122964937387579e-05,True
15000000.0,600.0,1.2,0.5,0.12377721802428342,1.6792321102620335e-05,True
15000000.0,600.0,1.2,0.55,0.08053081865707777,2.4067736610816267e-05,True
15000000.0,600.0,1.2,0.6,0.04995646994661749,3.602782515567252e-05,True
15000000.0,600.0,1.3,0.0,2.1699655672580014,2.027051319170266e-06,True
15000000.0,600.0,1.3,0.05,1.8015563106772305,2.2648764360001992e-06,True
15000000.0,600.0,1.3,0.1,1.4705655284599577,2.5695344672995887e-06,True
15000000.0,600.0,1.3,0.15,1.1785721938555087,2.967642750269379e-06,True
15000000.0,600.0,1.3,0.2,0.9254619813512486,3.4897611606800054e-06,True
15000000.0,600.0,1.3,0.25,0.7116911272054671,4.211604306492405e-06,True
15000000.0,600.0,1.3,0.3,0.5352713214671762,5.205277607819067e-06,True
15000000.0,600.0,1.3,0.35,0.3932273308108177,6.5925736841235466e-06,True
15000000.0,600.0,1.3,0.4,0.28189653026317874,8.57432436793463e-06,True
15000000.0,600.0,1.3,0.45,0.19715301108082453,1.1450397337427267e-05,True
15000000.0,600.0,1.3,0.5,0.1337645621375692,1.5745124601650164e-05,True
15000000.0,600.0,1.3,0.55,0.08764365507292354,2.238393021539217e-05,True
15000000.0,600.0,1.3,0.6,0.054825418084485975,3.3189314768460175e-05,True
15000000.0,600.0,1.4,0.0,2.1888090080512934,2.043271168130661e-06,True
15000000.0,600.0,1.4,0.05,1.8228489490519961,2.2752764973912714e-06,True
15000000.0,600.0,1.4,0.1,1.4940499257014386,2.571662868553386e-06,True
15000000.0,600.0,1.4,0.15,1.2028078085665863,2.9585535339355448e-06,True
15000000.0,600.0,1.4,0.2,0.9489076789892854,3.470312858809098e-06,True
15000000.0,600.0,1.4,0.25,0.7331219395563496,4.158377584528048e-06,True
15000000.0,600.0,1.4,0.3,0.5537587479800172,5.097095088681043e-06,True
15000000.0,600.0,1.4,0.35,0.4083576864476999,6.455121326991939e-06,True
15000000.0,600.0,1.4,0.4,0.29443582597703377,8.348866131160022e-06,True
15000000.0,600.0,1.4,0.45,0.20684340553550476,1.1092322613480289e-05,True
15000000.0,600.0,1.4,0.5,0.1410988660212451,1.5154781012329246e-05,True
15000000.0,600.0,1.4,0.55,0.09296635784730638,2.13938723978864e-05,True
15000000.0,600.0,1.4,0.6,0.05851667762168324,3.1490032952164995e-05,True
15000000.0,600.0,1.5,0.0,2.1827353658879733,2.0749681156414243e-06,True
15000000.0,600.0,1.5,0.05,1.8248408597061598,2.3051970471553877e-06,True
15000000.0,600.0,1.5,0.1,1.5005820894040687,2.5992582567050986e-06,True
15000000.0,600.0,1.5,0.15,1.2118057264631226,2.9810173593325704e-06,True
15000000.0,600.0,1.5,0.2,0.9595298496669784,3.491843284955058e-06,True
15000000.0,600.0,1.5,0.25,0.7439816624329559,4.159157778234272e-06,True
15000000.0,600.0,1.5,0.3,0.5641708193670973,5.087083147455903e-06,True
15000000.0,600.0,1.5,0.35,0.4183441931213871,6.404773652825345e-06,True
15000000.0,600.0,1.5,0.4,0.30259782796263723,8.258493138372383e-06,True
15000000.0,600.0,1.5,0.45,0.21336346613005416,1.091680074086404e-05,True
15000000.0,600.0,1.5,0.5,0.1464372428748429,1.4837770460461674e-05,True
15000000.0,600.0,1.5,0.55,0.0969778855793956,2.0826477237188604e-05,True
15000000.0,600.0,1.5,0.6,0.0613982758135527,3.0440920804802412e-05,True
15000000.0,600.0,1.6,0.0,2.1590920866325254,2.117041621093263e-06,True
15000000.0,600.0,1.6,0.05,1.8110049482820596,2.3455258254139698e-06,True
15000000.0,600.0,1.6,0.1,1.4938139974949713,2.640273583366088e-06,True
15000000.0,600.0,1.6,0.15,1.20957558148224,3.031790328882532e-06,True
15000000.0,600.0,1.6,0.2,0.9609057939265457,3.5380738585047947e-06,True
15000000.0,600.0,1.6,0.25,0.7478400250120647,4.205024628705627e-06,True
15000000.0,600.0,1.6,0.3,0.5686823014059298,5.1221098842117255e-06,True
15000000.0,600.0,1.6,0.35,0.42326171920188566,6.391145251059048e-06,True
15000000.0,600.0,1.6,0.4,0.3072872019883076,8.258043594897706e-06,True
15000000.0,600.0,1.6,0.45,0.21778876490887414,1.0869840086208211e-05,True
15000000.0,600.0,1.6,0.5,0.1499423571437701,1.4702156366283238e-05,True
15000000.0,600.0,1.6,0.55,0.0998331192433017,2.0513928536304955e-05,True
15000000.0,600.0,1.6,0.6,0.06359253389059134,2.9809587199947346e-05,True
15000000.0,600.0,1.7,0.0,2.1230192755596016,2.1764118227026324e-06,True
15000000.0,600.0,1.7,0.05,1.7840408056147432,2.411544909271392e-06,True
15000000.0,600.0,1.7,0.1,1.4755143119473733,2.7110727964183616e-06,True
15000000.0,600.0,1.7,0.15,1.1982184640692912,3.098369586185881e-06,True
15000000.0,600.0,1.7,0.2,0.9547262446121115,3.6092350058209947e-06,True
15000000.0,600.0,1.7,0.25,0.7448783211982596,4.290523903002664e-06,True
15000000.0,600.0,1.7,0.3,0.5686832760843521,5.218470682981492e-06,True
15000000.0,600.0,1.7,0.35,0.4242997370500823,6.4889764292255505e-06,True
15000000.0,600.0,1.7,0.4,0.3093364011409824,8.321804173541843e-06,True
15000000.0,600.0,1.7,0.45,0.22018027937445792,1.0909953348319975e-05,True
15000000.0,600.0,1.7,0.5,0.1522852517038203,1.4688568745911055e-05,True
15000000.0,600.0,1.7,0.55,0.10190354802060327,2.0389912476870092e-05,True
15000000.0,600.0,1.7,0.6,0.06518769447231423,2.9470862694705082e-05,True
15000000.0,600.0,1.8,0.0,2.075248054262994,2.24174271980707e-06,True
15000000.0,600.0,1.8,0.05,1.7474247695713212,2.481015516795005e-06,True
15000000.0,600.0,1.8,0.1,1.4488781642404869,2.786600049798739e-06,True
15000000.0,600.0,1.8,0.15,1.1796237491186978,3.180486008488671e-06,True
15000000.0,600.0,1.8,0.2,0.9419658679647087,3.6989237244968474e-06,True
15000000.0,600.0,1.8,0.25,0.737601489459171,4.391899014076725e-06,True
15000000.0,600.0,1.8,0.3,0.5643524091562305,5.332799187361827e-06,True
15000000.0,600.0,1.8,0.35,0.4232129733424413,6.62929775802361e-06,True
15000000.0,600.0,1.8,0.4,0.3095889753371977,8.438988769759823e-06,True
15000000.0,600.0,1.8,0.45,0.22113080250524947,1.1023132513125428e-05,True
15000000.0,600.0,1.8,0.5,0.15369616558636381,1.4769174171787612e-05,True
15000000.0,600.0,1.8,0.55,0.10333799330912716,2.040007430497789e-05,True
15000000.0,600.0,1.8,0.6,0.06644897554833641,2.9320905632795295e-05,True
15000000.0,600.0,1.9,0.0,2.020210986366982,2.3161681075515446e-06,True
15000000.0,600.0,1.9,0.05,1.7043306625486014,2.562046014942757e-06,True
15000000.0,600.0,1.9,0.1,1.4160367946154164,2.874881435978416e-06,True
15000000.0,600.0,1.9,0.15,1.155234777641311,3.277682891780657e-06,True
15000000.0,600.0,1.9,0.2,0.925532700811407,3.8066063633960574e-06,True
15000000.0,600.0,1.9,0.25,0.7259064951352793,4.510943313742599e-06,True
15000000.0,600.0,1.9,0.3,0.5577269716200535,5.466522405295868e-06,True
15000000.0,600.0,1.9,0.35,0.419178238951739,6.777281762638289e-06,True
15000000.0,600.0,1.9,0.4,0.3079530429685028,8.59950443035316e-06,True
15000000.0,600.0,1.9,0.45,0.2210353444973931,1.1180894954104128e-05,True
15000000.0,600.0,1.9,0.5,0.15430050092332284,1.4917157423171671e-05,True
15000000.0,600.0,1.9,0.55,0.10418248232701406,2.0497546152340946e-05,True
15000000.0,600.0,1.9,0.6,0.0672780187177323,2.9277607554778687e-05,True
15000000.0,600.0,2.0,0.0,1.9583056549013136,2.3988417703231485e-06,True
15000000.0,600.0,2.0,0.05,1.655605992070306,2.651796837869765e-06,True
15000000.0,600.0,2.0,0.1,1.377599871164682,2.9732742389547776e-06,True
15000000.0,600.0,2.0,0.15,1.1270079582918278,3.3880023732718586e-06,True
15000000.0,600.0,2.0,0.2,0.9049033896925026,3.929505126199496e-06,True
15000000.0,600.0,2.0,0.25,0.7121916016378251,4.650302292381328e-06,True
15000000.0,600.0,2.0,0.3,0.5482189595012936,5.622684739640661e-06,True
15000000.0,600.0,2.0,0.35,0.4136626025402482,6.95213945493575e-06,True
15000000.0,600.0,2.0,0.4,0.3052752921756971,8.795029026386664e-06,True
15000000.0,600.0,2.0,0.45,0.2197502609939803,1.138639161460416e-05,True
15000000.0,600.0,2.0,0.5,0.15416189704835057,1.5120505990625668e-05,True
15000000.0,600.0,2.0,0.55,0.10458140970719951,2.063292370692472e-05,True
15000000.0,600.0,2.0,0.6,0.06784921148046155,2.946816788393298e-05,True
15000000.0,700.0,0.2,0.0,0.009860012340201592,0.000172793549220698,True
15000000.0,700.0,0.2,0.05,0.007857760324627351,0.00021351947117248418,True
15000000.0,700.0,0.2,0.1,0.006232292762323405,0.0002612841491866333,True
15000000.0,700.0,0.2,0.15,0.004823364946467591,0.00032232109588210665,True
15000000.0,700.0,0.2,0.2,0.002890861457418161,0.0004874423994923359,True
15000000.0,700.0,0.2,0.25,,,False
15000000.0,700.0,0.2,0.3,,,False
15000000.0,700.0,0.2,0.35,,,False
15000000.0,700.0,0.2,0.4,,,False
15000000.0,700.0,0.2,0.45,,,False
15000000.0,700.0,0.2,0.5,,,False
15000000.0,700.0,0.2,0.55,,,False
15000000.0,700.0,0.2,0.6,,,False
15000000.0,700.0,0.3,0.0,0.05157187070342173,3.6892676233713e-05,True
15000000.0,700.0,0.3,0.05,0.03860436852628379,4.873722763362732e-05,True
15000000.0,700.0,0.3,0.1,0.02915305224887073,6.387097803807465e-05,True
15000000.0,700.0,0.3,0.15,0.022092276373490746,8.326054679884821e-05,True
15000000.0,700.0,0.3,0.2,0.016745554475942406,0.00010808916191103688,True
15000000.0,700.0,0.3,0.25,0.012647852073405198,0.00013829068245764,True
15000000.0,700.0,0.3,0.3,0.009545726736636633,0.0001843081753094924,True
15000000.0,700.0,0.3,0.35,0.007091144915596234,0.00024308511695937825,True
15000000.0,700.0,0.3,0.4,0.005010172991548163,0.00031245653473316396,True
15000000.0,700.0,0.3,0.45,,,False
15000000.0,700.0,0.3,0.5,,,False
15000000.0,700.0,0.3,0.55,,,False
15000000.0,700.0,0.3,0.6,,,False
15000000.0,700.0,0.4,0.0,0.19139349901729288,1.1181216714277381e-05,True
15000000.0,700.0,0.4,0.05,0.13754221906844039,1.5239208267475983e-05,True
15000000.0,700.0,0.4,0.1,0.09962487914071382,2.065686328558399e-05,True
15000000.0,700.0,0.4,0.15,0.07242246535854528,2.789884918634069e-05,True
15000000.0,700.0,0.4,0.2,0.05275474385795068,3.758789380665948e-05,True
15000000.0,700.0,0.4,0.25,0.00240487991660222,0.0005464362841205814,True
15000000.0,700.0,0.4,0.3,0.027879642486688595,6.754606812829906e-05,True
15000000.0,700.0,0.4,0.35,0.020147721722022078,9.25080409715956e-05,True
15000000.0,700.0,0.4,0.4,0.014431233076341652,0.0001268437566169777,True
15000000.0,700.0,0.4,0.45,0.010168635668478252,0.00017596271390511866,True
15000000.0,700.0,0.4,0.5,0.007054496954180654,0.00024503225738346546,True
15000000.0,700.0,0.4,0.55,0.0045720088620186785,0.00035918505626520174,True
15000000.0,700.0,0.4,0.6,,,False
15000000.0,700.0,0.5,0.0,0.5247203818510777,4.697355651657465e-06,True
15000000.0,700.0,0.5,0.05,0.37466913248352846,6.320899648462698e-06,True
15000000.0,700.0,0.5,0.1,0.26673526135009484,8.592024758019399e-06,True
15000000.0,700.0,0.5,0.15,0.18991848206758635,1.173215903028679e-05,True
15000000.0,700.0,0.5,0.2,0.1351631530605911,1.606485960732718e-05,True
15000000.0,700.0,0.5,0.25,0.0960929661491358,2.2037837933229028e-05,True
15000000.0,700.0,0.5,0.3,0.06791255825468862,3.0228359311925878e-05,True
15000000.0,700.0,0.5,0.35,0.04777058593371938,4.208274908810438e-05,True
15000000.0,700.0,0.5,0.4,0.033321512600645406,5.8828681402245094e-05,True
15000000.0,700.0,0.5,0.45,0.022924586107684327,8.319390254258868e-05,True
15000000.0,700.0,0.5,0.5,0.015528553177669309,0.00011951926690532486,True
15000000.0,700.0,0.5,0.55,0.010296528077515368,0.00017489818855254193,True
15000000.0,700.0,0.5,0.6,0.006465289537104181,0.00026842735898189137,True
15000000.0,700.0,0.6,0.0,1.0413906496179366,2.822711023702045e-06,True
15000000.0,700.0,0.6,0.05,0.7739099146511792,3.563586604856481e-06,True
15000000.0,700.0,0.6,0.1,0.5639728563617378,4.62566083924394e-06,True
15000000.0,700.0,0.6,0.15,0.40491457220676835,6.1499966862603555e-06,True
15000000.0,700.0,0.6,0.2,0.2878867078316,8.326880348994837e-06,True
15000000.0,700.0,0.6,0.25,0.20276287625881514,1.1405175545491544e-05,True
15000000.0,700.0,0.6,0.3,0.14193744290699,1.5771853906354465e-05,True
15000000.0,700.0,0.6,0.35,0.09852510636661088,2.202746292582858e-05,True
15000000.0,700.0,0.6,0.4,0.06749472411274157,3.110262248872473e-05,True
15000000.0,700.0,0.6,0.45,0.04565938782946171,4.453205052788869e-05,True
15000000.0,700.0,0.6,0.5,0.030340237118715627,6.486987996776793e-05,True
15000000.0,700.0,0.6,0.55,0.01968442362378322,9.665561257409372e-05,True
15000000.0,700.0,0.6,0.6,0.012380479866979462,0.00014842272792866946,True
15000000.0,700.0,0.7,0.0,1.5963767543787095,2.1914898476695578e-06,True
15000000.0,700.0,0.7,0.05,1.2382106989986608,2.618868644593491e-06,True
15000000.0,700.0,0.7,0.1,0.9407340109613239,3.2148545384192262e-06,True
15000000.0,700.0,0.7,0.15,0.698826959370795,4.059416340491484e-06,True
15000000.0,700.0,0.7,0.2,0.5085883700612068,5.2723817870222615e-06,True
15000000.0,700.0,0.7,0.25,0.3632357296265317,7.021073111233192e-06,True
15000000.0,700.0,0.7,0.3,0.2559012520888682,9.549947973004897e-06,True
15000000.0,700.0,0.7,0.35,0.17752167411316405,1.3214608758631726e-05,True
15000000.0,700.0,0.7,0.4,0.12136141051570702,1.8579993006409677e-05,True
15000000.0,700.0,0.7,0.45,0.08164333310924933,2.6606620719240363e-05,True
15000000.0,700.0,0.7,0.5,0.05375192909415599,3.88651666577332e-05,True
15000000.0,700.0,0.7,0.55,0.034455968352975035,5.8248114133809705e-05,True
15000000.0,700.0,0.7,0.6,0.02140647108856531,9.012685436412064e-05,True
15000000.0,700.0,0.8,0.0,2.084627809913544,1.9585185820604174e-06,True
15000000.0,700.0,0.8,0.05,1.6676016446988997,2.2642719234472406e-06,True
15000000.0,700.0,0.8,0.1,1.3077693032733315,2.67467617913633e-06,True
15000000.0,700.0,0.8,0.15,1.0045124130497005,3.2385391201114433e-06,True
15000000.0,700.0,0.8,0.2,0.7537233773518385,4.026081743482846e-06,True
15000000.0,700.0,0.8,0.25,0.5533562033139071,5.145905223209225e-06,True
15000000.0,700.0,0.8,0.3,0.39782790738963797,6.765486879353769e-06,True
15000000.0,700.0,0.8,0.35,0.28017696135654996,9.12217927211735e-06,True
15000000.0,700.0,0.8,0.4,0.19336564107993987,1.2591072790846496e-05,True
15000000.0,700.0,0.8,0.45,0.13084149056911748,1.7781846075486535e-05,True
15000000.0,700.0,0.8,0.5,0.08639961325556604,2.573674516378136e-05,True
15000000.0,700.0,0.8,0.55,0.055399856769095465,3.834301284178144e-05,True
15000000.0,700.0,0.8,0.6,0.03425448179620879,5.915832465140312e-05,True
15000000.0,700.0,0.9,0.0,2.4656632703186645,1.8928054486526736e-06,True
15000000.0,700.0,0.9,0.05,2.0114278213058063,2.1471727822186998e-06,True
15000000.0,700.0,0.9,0.1,1.6112608804879016,2.479416250277908e-06,True
15000000.0,700.0,0.9,0.15,1.2662156070826553,2.9233311414335032e-06,True
15000000.0,700.0,0.9,0.2,0.9742810609053262,3.527376614572387e-06,True
15000000.0,700.0,0.9,0.25,0.733010871521762,4.364417281843104e-06,True
15000000.0,700.0,0.9,0.3,0.5393690251326473,5.54700508012665e-06,True
15000000.0,700.0,0.9,0.35,0.38783857294320534,7.246797139568175e-06,True
15000000.0,700.0,0.9,0.4,0.27299694686872467,9.72926923950607e-06,True
15000000.0,700.0,0.9,0.45,0.18749049575688725,1.3410808296334569e-05,True
15000000.0,700.0,0.9,0.5,0.12553272888002628,1.901335797288043e-05,True
15000000.0,700.0,0.9,0.55,0.08132494309943004,2.7802133781272297e-05,True
15000000.0,700.0,0.9,0.6,0.050668604424643396,4.226186764329316e-05,True
15000000.0,700.0,1.0,0.0,2.7442750945280574,1.8979490607589698e-06,True
15000000.0,700.0,1.0,0.05,2.2648007985943943,2.132482212521547e-06,True
15000000.0,700.0,1.0,0.1,1.8383681939566956,2.4344274188541998e-06,True
15000000.0,700.0,1.0,0.15,1.4662017003171275,2.8292684697165437e-06,True
15000000.0,700.0,1.0,0.2,1.1458149496054795,3.356708408844408e-06,True
15000000.0,700.0,1.0,0.25,0.8763518528224106,4.062601673416086e-06,True
15000000.0,700.0,1.0,0.3,0.6559350926709536,5.022646219018512e-06,True
15000000.0,700.0,1.0,0.35,0.480449706453732,6.476767834109445e-06,True
15000000.0,700.0,1.0,0.4,0.3434918130392816,8.489724967750706e-06,True
15000000.0,700.0,1.0,0.45,0.23999532378470173,1.1430996239522956e-05,True
15000000.0,700.0,1.0,0.5,0.16332875272155323,1.5830491429969075e-05,True
15000000.0,700.0,1.0,0.55,0.1075692306264371,2.261186567529581e-05,True
15000000.0,700.0,1.0,0.6,0.06819200240811958,3.3545037764435904e-05,True
15000000.0,700.0,1.1,0.0,2.933734973053633,1.8645991917042904e-06,True
15000000.0,700.0,1.1,0.05,2.441407647886981,2.0743086745396973e-06,True
15000000.0,700.0,1.1,0.1,2.000945199973956,2.3429210099441007e-06,True
15000000.0,700.0,1.1,0.15,1.6099396109022774,2.688775319712592e-06,True
15000000.0,700.0,1.1,0.2,1.2708306712376507,3.148114872951079e-06,True
15000000.0,700.0,1.1,0.25,0.9821125953831363,3.7620568544443216e-06,True
15000000.0,700.0,1.1,0.3,0.7437753865078288,4.598268041062141e-06,True
15000000.0,700.0,1.1,0.35,0.5498718642638769,5.808578659467895e-06,True
15000000.0,700.0,1.1,0.4,0.3977715544962875,7.498192092453846e-06,True
15000000.0,700.0,1.1,0.45,0.28085077312473855,9.947265667434178e-06,True
15000000.0,700.0,1.1,0.5,0.19343292576196522,1.3559253327297894e-05,True
15000000.0,700.0,1.1,0.55,0.1290162270279748,1.908022785026865e-05,True
15000000.0,700.0,1.1,0.6,0.08281568616090709,2.7817216761209406e-05,True
15000000.0,700.0,1.2,0.0,3.057881981240706,1.8351226637219164e-06,True
15000000.0,700.0,1.2,0.05,2.5604878234664405,2.0289608911405923e-06,True
15000000.0,700.0,1.2,0.1,2.110392865146236,2.2753523247881897e-06,True
15000000.0,700.0,1.2,0.15,1.7103566815440572,2.592835582096048e-06,True
15000000.0,700.0,1.2,0.2,1.3596524866028812,3.011276138564856e-06,True
15000000.0,700.0,1.2,0.25,1.0585834951269653,3.5673695779541034e-06,True
15000000.0,700.0,1.2,0.3,0.8076392470466586,4.327778914107102e-06,True
15000000.0,700.0,1.2,0.35,0.6013312812554845,5.403303206620747e-06,True
15000000.0,700.0,1.2,0.4,0.4382261323090565,6.906606454874368e-06,True
15000000.0,700.0,1.2,0.45,0.3118618182731053,9.071828713982957e-06,True
15000000.0,700.0,1.2,0.5,0.2161168699620055,1.2246165284586201e-05,True
15000000.0,700.0,1.2,0.55,0.14527890281589131,1.7046365322940833e-05,True
15000000.0,700.0,1.2,0.6,0.09405298072462556,2.458042032520066e-05,True
15000000.0,700.0,1.3,0.0,3.1325445723484138,1.8280782586854477e-06,True
15000000.0,700.0,1.3,0.05,2.63490586573364,2.012528694462676e-06,True
15000000.0,700.0,1.3,0.1,2.18342325642019,2.246599347650033e-06,True
15000000.0,700.0,1.3,0.15,1.7780795138467547,2.547474254359139e-06,True
15000000.0,700.0,1.3,0.2,1.4209446844452989,2.9372131426377714e-06,True
15000000.0,700.0,1.3,0.25,1.1132268884752234,3.4670433768602117e-06,True
15000000.0,700.0,1.3,0.3,0.8531685052962424,4.167598538702848e-06,True
15000000.0,700.0,1.3,0.35,0.6395268402538751,5.176730517260274e-06,True
15000000.0,700.0,1.3,0.4,0.4683440084240299,6.572017792178065e-06,True
15000000.0,700.0,1.3,0.45,0.33486663952690454,8.568406828440793e-06,True
15000000.0,700.0,1.3,0.5,0.23338152210241928,1.1485117071901779e-05,True
15000000.0,700.0,1.3,0.55,0.15785776673377808,1.586405110108624e-05,True
15000000.0,700.0,1.3,0.6,0.1029079811972502,2.2679921348388534e-05,True
15000000.0,700.0,1.4,0.0,3.169037975123745,1.838832572761952e-06,True
15000000.0,700.0,1.4,0.05,2.675137549686882,2.0175516406942704e-06,True
15000000.0,700.0,1.4,0.1,2.224983929700458,2.243558547054704e-06,True
15000000.0,700.0,1.4,0.15,1.8192662045038017,2.534029485392908e-06,True
15000000.0,700.0,1.4,0.2,1.4609519075791755,2.913198847024848e-06,True
15000000.0,700.0,1.4,0.25,1.1491981030910297,3.415504110486013e-06,True
15000000.0,700.0,1.4,0.3,0.8850826866895052,4.092841633238851e-06,True
15000000.0,700.0,1.4,0.35,0.6660367188205174,5.0505991886968316e-06,True
15000000.0,700.0,1.4,0.4,0.49009844527380897,6.383306395085488e-06,True
15000000.0,700.0,1.4,0.45,0.3520406401583917,8.27636228768927e-06,True
15000000.0,700.0,1.4,0.5,0.24648114109547192,1.1032264497590851e-05,True
15000000.0,700.0,1.4,0.55,0.16760012741649763,1.513829137501411e-05,True
15000000.0,700.0,1.4,0.6,0.10986923300219269,2.1503588646890293e-05,True
15000000.0,700.0,1.5,0.0,3.17332533048569,1.8596541679735403e-06,True
15000000.0,700.0,1.5,0.05,2.6883454952106756,2.034246668652736e-06,True
15000000.0,700.0,1.5,0.1,2.2435180704118127,2.2558470740641025e-06,True
15000000.0,700.0,1.5,0.15,1.8409772078621975,2.5411343187277896e-06,True
15000000.0,700.0,1.5,0.2,1.4838360477709123,2.91419687682063e-06,True
15000000.0,700.0,1.5,0.25,1.1715387488315634,3.406642094699362e-06,True
15000000.0,700.0,1.5,0.3,0.9051603883173983,4.063541505927345e-06,True
15000000.0,700.0,1.5,0.35,0.6840737258695858,4.9962146363552234e-06,True
15000000.0,700.0,1.5,0.4,0.5054032819538627,6.288010968573062e-06,True
15000000.0,700.0,1.5,0.45,0.3645006856854165,8.114936351816084e-06,True
15000000.0,700.0,1.5,0.5,0.2563039154263718,1.0761799141044933e-05,True
15000000.0,700.0,1.5,0.55,0.17523688827386869,1.4688711459203466e-05,True
15000000.0,700.0,1.5,0.6,0.11541566688450543,2.0733672874119016e-05,True
15000000.0,700.0,1.6,0.0,3.154413199805924,1.8903190567273525e-06,True
15000000.0,700.0,1.6,0.05,2.6794529674630017,2.0646018345611117e-06,True
15000000.0,700.0,1.6,0.1,2.2426739688884623,2.2860506167458714e-06,True
15000000.0,700.0,1.6,0.15,1.8464685982850604,2.572279284534845e-06,True
15000000.0,700.0,1.6,0.2,1.4921952735879067,2.94003041641502e-06,True
15000000.0,700.0,1.6,0.25,1.1828363337915346,3.4272559950789595e-06,True
15000000.0,700.0,1.6,0.3,0.916985946662925,4.078014000993115e-06,True
15000000.0,700.0,1.6,0.35,0.6958838718981601,4.993522972326191e-06,True
15000000.0,700.0,1.6,0.4,0.5160347693202489,6.258951847438894e-06,True
15000000.0,700.0,1.6,0.45,0.37337834134749465,8.043090490473402e-06,True
15000000.0,700.0,1.6,0.5,0.2637973635136155,1.0610162497879205e-05,True
15000000.0,700.0,1.6,0.55,0.18092409448999527,1.4419081702901528e-05,True
